
> client@0.1.0 dev
> next dev

▲ Next.js 16.2.9 (Turbopack)
- Local:         http://localhost:3000
- Network:       http://100.67.68.102:3000
- Environments: .env.local
✓ Ready in 1925ms
⚠ Slow filesystem detected. The benchmark took 210ms. If D:\PROJECT\APLIKASI HABITAT\V2\habitat-saas\client\.next/dev is a network drive, consider moving it to a local folder.
 GET /api/sponsor/deliverables?dealId=8729fe56-41e2-43ec-938e-134f249c730f 200 in 226ms (next.js: 5ms, application-code: 220ms)
 GET /api/sponsor/deliverables?dealId=46c46bfe-02f6-492d-afb6-e1f67ea8f91b 200 in 219ms (next.js: 1490µs, application-code: 217ms)
 GET /api/sponsor/deliverables?dealId=a99c3630-f219-44fa-8402-03e0397aeb4f 200 in 221ms (next.js: 1404µs, application-code: 219ms)
 GET /api/sponsor/deliverables?dealId=7de4ad9b-dbb8-4704-b7c1-a83e937009b8 200 in 221ms (next.js: 1599µs, application-code: 220ms)
 GET /api/sponsor/packages 200 in 1935ms (next.js: 10ms, application-code: 1925ms)
 GET /api/sponsor/deliverables?dealId=f8ac7984-61dd-496d-a4ec-e91ec10a2314 200 in 219ms (next.js: 1721µs, application-code: 217ms)
 GET /api/sponsor/deliverables?dealId=3b7bf05e-9474-4089-8644-0301fad455c9 200 in 1481ms (next.js: 7ms, application-code: 1474ms)
 GET /api/sponsor/deliverables?dealId=fff5f5f9-a4a1-4247-b4be-a968f2bca77b 200 in 1509ms (next.js: 11ms, application-code: 1498ms)
 GET /api/sponsor/thresholds 200 in 221ms (next.js: 1595µs, application-code: 220ms)
 GET /api/sponsor/deliverables?dealId=8729fe56-41e2-43ec-938e-134f249c730f 200 in 218ms (next.js: 1816µs, application-code: 217ms)
 GET /api/sponsor/deliverables?dealId=46c46bfe-02f6-492d-afb6-e1f67ea8f91b 200 in 223ms (next.js: 5ms, application-code: 218ms)
 GET /api/sponsor/deliverables?dealId=3b7bf05e-9474-4089-8644-0301fad455c9 200 in 220ms (next.js: 1927µs, application-code: 218ms)
 GET /api/sponsor/deliverables?dealId=fff5f5f9-a4a1-4247-b4be-a968f2bca77b 200 in 222ms (next.js: 1851µs, application-code: 220ms)
 GET /api/sponsor/deliverables?dealId=a7cb4fcd-177d-4567-8d55-b053c3067a7f 200 in 679ms (next.js: 1659µs, application-code: 677ms)
 GET /api/sponsor/packages 200 in 635ms (next.js: 1577µs, application-code: 634ms)
 PATCH /api/sponsor/deals/547e8599-a3b8-4105-b040-56930e8c98b4 200 in 1933ms (next.js: 1562µs, application-code: 1932ms)
 POST /api/sponsor/accounts 201 in 707ms (next.js: 6ms, application-code: 701ms)
 GET /api/sponsor/deliverables?dealId=547e8599-a3b8-4105-b040-56930e8c98b4 200 in 223ms (next.js: 6ms, application-code: 218ms)
 GET /api/sponsor/deliverables?dealId=547e8599-a3b8-4105-b040-56930e8c98b4 200 in 219ms (next.js: 1704µs, application-code: 217ms)
 POST /api/sponsor/accounts/verify 200 in 1547ms (next.js: 6ms, application-code: 1541ms)
 GET /api/sponsor/deliverables?dealId=547e8599-a3b8-4105-b040-56930e8c98b4 200 in 226ms (next.js: 7ms, application-code: 219ms)
 GET /api/sponsor/deliverables?dealId=547e8599-a3b8-4105-b040-56930e8c98b4 200 in 220ms (next.js: 1658µs, application-code: 218ms)
 GET /api/sponsor/deliverables?dealId=547e8599-a3b8-4105-b040-56930e8c98b4 200 in 218ms (next.js: 1823µs, application-code: 216ms)
 GET /api/sponsor/thresholds 200 in 1518ms (next.js: 12ms, application-code: 1506ms)
 PATCH /api/sponsor/deliverables/dd78fb35-5538-4f4e-b908-1f8c682a6cd4 200 in 1497ms (next.js: 6ms, application-code: 1492ms)
 GET /sponsor-dashboard 200 in 27ms (next.js: 3ms, application-code: 24ms)
 POST /api/sponsor/accounts/verify 200 in 1572ms (next.js: 6ms, application-code: 1566ms)
 GET /api/sponsor/thresholds 200 in 227ms (next.js: 6ms, application-code: 221ms)
 GET /api/sponsor/deliverables?dealId=547e8599-a3b8-4105-b040-56930e8c98b4 200 in 1528ms (next.js: 11ms, application-code: 1517ms)
 GET /api/sponsor/deliverables?dealId=547e8599-a3b8-4105-b040-56930e8c98b4 200 in 224ms (next.js: 5ms, application-code: 219ms)
 GET /api/sponsor/deliverables?dealId=547e8599-a3b8-4105-b040-56930e8c98b4 200 in 222ms (next.js: 1639µs, application-code: 221ms)
 PATCH /api/sponsor/deliverables/87eb2515-5d04-49e6-bf19-2ca9abe24233 200 in 1506ms (next.js: 5ms, application-code: 1501ms)
 GET /sponsor-dashboard 200 in 27ms (next.js: 3ms, application-code: 24ms)
 POST /api/sponsor/accounts/verify 200 in 1564ms (next.js: 6ms, application-code: 1558ms)
 GET /api/sponsor/thresholds 200 in 227ms (next.js: 7ms, application-code: 220ms)
 GET /api/sponsor/deliverables?dealId=547e8599-a3b8-4105-b040-56930e8c98b4 200 in 1503ms (next.js: 11ms, application-code: 1492ms)
 GET /api/sponsor/deliverables?dealId=547e8599-a3b8-4105-b040-56930e8c98b4 200 in 223ms (next.js: 6ms, application-code: 217ms)
 GET /api/sponsor/deliverables?dealId=547e8599-a3b8-4105-b040-56930e8c98b4 200 in 219ms (next.js: 1617µs, application-code: 218ms)
✓ Compiled in 154ms
 GET /sponsor-dashboard 200 in 872ms (next.js: 836ms, application-code: 36ms)
 GET /dashboard/sponsor 200 in 874ms (next.js: 474ms, application-code: 400ms)
✓ Compiled in 143ms
 GET /sponsor-dashboard 200 in 162ms (next.js: 136ms, application-code: 26ms)
 GET /dashboard/sponsor 200 in 163ms (next.js: 50ms, application-code: 114ms)
✓ Compiled in 197ms
 GET /sponsor-dashboard 200 in 157ms (next.js: 128ms, application-code: 29ms)
 GET /dashboard/sponsor 200 in 158ms (next.js: 47ms, application-code: 110ms)
✓ Compiled in 101ms
 GET /sponsor-dashboard 200 in 219ms (next.js: 116ms, application-code: 103ms)
 GET /dashboard/sponsor 200 in 220ms (next.js: 72ms, application-code: 149ms)
 GET /api/sponsor/deliverables?dealId=547e8599-a3b8-4105-b040-56930e8c98b4 200 in 2.3s (next.js: 38ms, application-code: 2.3s)
 GET /api/sponsor/deliverables?dealId=a99c3630-f219-44fa-8402-03e0397aeb4f 200 in 2.3s (next.js: 50ms, application-code: 2.3s)
 GET /api/sponsor/deliverables?dealId=fff5f5f9-a4a1-4247-b4be-a968f2bca77b 200 in 2.3s (next.js: 72ms, application-code: 2.3s)
 GET /api/sponsor/deliverables?dealId=7de4ad9b-dbb8-4704-b7c1-a83e937009b8 200 in 2.3s (next.js: 2ms, application-code: 2.3s)
 GET /api/sponsor/deliverables?dealId=3b7bf05e-9474-4089-8644-0301fad455c9 200 in 2.4s (next.js: 68ms, application-code: 2.3s)
 GET /api/sponsor/deliverables?dealId=f8ac7984-61dd-496d-a4ec-e91ec10a2314 200 in 2.4s (next.js: 7ms, application-code: 2.4s)
 GET /api/sponsor/deliverables?dealId=8729fe56-41e2-43ec-938e-134f249c730f 200 in 745ms (next.js: 1844µs, application-code: 743ms)
 GET /api/sponsor/deliverables?dealId=a7cb4fcd-177d-4567-8d55-b053c3067a7f 200 in 764ms (next.js: 6ms, application-code: 758ms)
 GET /api/sponsor/deliverables?dealId=46c46bfe-02f6-492d-afb6-e1f67ea8f91b 200 in 791ms (next.js: 6ms, application-code: 785ms)
✓ Compiled in 62ms
 GET /dashboard/sponsor 200 in 115ms (next.js: 61ms, application-code: 54ms)
 GET /sponsor-dashboard 200 in 115ms (next.js: 96ms, application-code: 19ms)
✓ Compiled in 253ms
 GET /dashboard/sponsor 200 in 122ms (next.js: 66ms, application-code: 56ms)
 GET /sponsor-dashboard 200 in 122ms (next.js: 104ms, application-code: 18ms)
 GET /sponsor-dashboard 200 in 75ms (next.js: 4ms, application-code: 72ms)
 POST /api/sponsor/accounts/verify 200 in 1423ms (next.js: 30ms, application-code: 1393ms)
 GET /api/sponsor/thresholds 200 in 1292ms (next.js: 1570µs, application-code: 1290ms)
 GET /api/sponsor/deliverables?dealId=3b7bf05e-9474-4089-8644-0301fad455c9 200 in 1888ms (next.js: 6ms, application-code: 1881ms)
 GET /api/sponsor/deliverables?dealId=3b7bf05e-9474-4089-8644-0301fad455c9 200 in 618ms (next.js: 7ms, application-code: 611ms)
 GET /sponsor-dashboard 200 in 26ms (next.js: 3ms, application-code: 23ms)
 POST /api/sponsor/accounts/verify 200 in 1374ms (next.js: 6ms, application-code: 1368ms)
 GET /api/sponsor/thresholds 200 in 1301ms (next.js: 1710µs, application-code: 1299ms)
 GET /api/sponsor/deliverables?dealId=a99c3630-f219-44fa-8402-03e0397aeb4f 200 in 1874ms (next.js: 7ms, application-code: 1867ms)
 GET /api/sponsor/deliverables?dealId=a99c3630-f219-44fa-8402-03e0397aeb4f 200 in 757ms (next.js: 5ms, application-code: 752ms)
 GET /api/sponsor/deliverables?dealId=a99c3630-f219-44fa-8402-03e0397aeb4f 200 in 384ms (next.js: 6ms, application-code: 378ms)
 GET /login 200 in 68ms (next.js: 12ms, application-code: 57ms)
 POST /api/auth/login 200 in 1377ms (next.js: 6ms, application-code: 1371ms)
 GET /dashboard 200 in 31ms (next.js: 13ms, application-code: 18ms)
 GET /api/events 200 in 128ms (next.js: 7ms, application-code: 120ms)
 GET /dashboard/sponsor 200 in 120ms (next.js: 4ms, application-code: 116ms)
 GET /api/sponsor/deals 200 in 384ms (next.js: 4ms, application-code: 380ms)
 GET /api/sponsor/thresholds 200 in 1311ms (next.js: 7ms, application-code: 1304ms)
 GET /api/sponsor/benefits 200 in 1312ms (next.js: 1958µs, application-code: 1310ms)
 GET /api/sponsor/packages 200 in 1691ms (next.js: 2ms, application-code: 1689ms)
 GET /api/sponsor/deliverables?dealId=fff5f5f9-a4a1-4247-b4be-a968f2bca77b 200 in 754ms (next.js: 5ms, application-code: 748ms)
 GET /api/sponsor/deliverables?dealId=3b7bf05e-9474-4089-8644-0301fad455c9 200 in 1870ms (next.js: 1762µs, application-code: 1868ms)
 GET /api/sponsor/deliverables?dealId=a99c3630-f219-44fa-8402-03e0397aeb4f 200 in 1888ms (next.js: 13ms, application-code: 1875ms)
 GET /api/sponsor/deliverables?dealId=547e8599-a3b8-4105-b040-56930e8c98b4 200 in 1930ms (next.js: 9ms, application-code: 1921ms)
 GET /api/sponsor/deliverables?dealId=f8ac7984-61dd-496d-a4ec-e91ec10a2314 200 in 750ms (next.js: 2ms, application-code: 748ms)
 GET /api/sponsor/thresholds 200 in 199ms (next.js: 1835µs, application-code: 197ms)
 GET /api/sponsor/deliverables?dealId=a7cb4fcd-177d-4567-8d55-b053c3067a7f 200 in 753ms (next.js: 5ms, application-code: 748ms)
 GET /api/sponsor/packages 200 in 566ms (next.js: 1725µs, application-code: 564ms)
 GET /api/sponsor/deliverables?dealId=8729fe56-41e2-43ec-938e-134f249c730f 200 in 752ms (next.js: 6ms, application-code: 746ms)
 GET /api/sponsor/deliverables?dealId=46c46bfe-02f6-492d-afb6-e1f67ea8f91b 200 in 753ms (next.js: 1872µs, application-code: 751ms)
 GET /api/sponsor/deliverables?dealId=7de4ad9b-dbb8-4704-b7c1-a83e937009b8 200 in 1961ms (next.js: 1634µs, application-code: 1959ms)
 GET /api/sponsor/deliverables?dealId=fff5f5f9-a4a1-4247-b4be-a968f2bca77b 200 in 774ms (next.js: 1603µs, application-code: 773ms)
 GET /api/sponsor/deliverables?dealId=3b7bf05e-9474-4089-8644-0301fad455c9 200 in 753ms (next.js: 6ms, application-code: 748ms)
 GET /api/sponsor/deliverables?dealId=a99c3630-f219-44fa-8402-03e0397aeb4f 200 in 761ms (next.js: 1726µs, application-code: 759ms)
 GET /api/sponsor/deliverables?dealId=f8ac7984-61dd-496d-a4ec-e91ec10a2314 200 in 752ms (next.js: 5ms, application-code: 747ms)
 GET /api/sponsor/deliverables?dealId=547e8599-a3b8-4105-b040-56930e8c98b4 200 in 754ms (next.js: 1795µs, application-code: 752ms)
 GET /api/sponsor/deliverables?dealId=a7cb4fcd-177d-4567-8d55-b053c3067a7f 200 in 784ms (next.js: 1725µs, application-code: 782ms)
 GET /api/sponsor/deliverables?dealId=8729fe56-41e2-43ec-938e-134f249c730f 200 in 777ms (next.js: 1653µs, application-code: 775ms)
 GET /api/sponsor/deliverables?dealId=46c46bfe-02f6-492d-afb6-e1f67ea8f91b 200 in 761ms (next.js: 8ms, application-code: 753ms)
 GET /api/sponsor/deliverables?dealId=7de4ad9b-dbb8-4704-b7c1-a83e937009b8 200 in 752ms (next.js: 1995µs, application-code: 750ms)
 PATCH /api/sponsor/deliverables/dd78fb35-5538-4f4e-b908-1f8c682a6cd4 200 in 204ms (next.js: 5ms, application-code: 199ms)
 GET /sponsor-dashboard 200 in 26ms (next.js: 3ms, application-code: 23ms)
 POST /api/sponsor/accounts/verify 200 in 259ms (next.js: 6ms, application-code: 252ms)
 GET /api/sponsor/thresholds 200 in 199ms (next.js: 1718µs, application-code: 197ms)
 GET /api/sponsor/deliverables?dealId=a99c3630-f219-44fa-8402-03e0397aeb4f 200 in 757ms (next.js: 3ms, application-code: 754ms)
 GET /api/sponsor/deliverables?dealId=a99c3630-f219-44fa-8402-03e0397aeb4f 200 in 777ms (next.js: 5ms, application-code: 772ms)
 GET /api/sponsor/deliverables?dealId=a99c3630-f219-44fa-8402-03e0397aeb4f 200 in 779ms (next.js: 6ms, application-code: 773ms)
 GET /sponsor-dashboard 200 in 28ms (next.js: 3ms, application-code: 25ms)
 POST /api/sponsor/accounts/verify 200 in 1376ms (next.js: 6ms, application-code: 1370ms)
 GET /api/sponsor/thresholds 200 in 1292ms (next.js: 1611µs, application-code: 1290ms)
 GET /api/sponsor/deliverables?dealId=a99c3630-f219-44fa-8402-03e0397aeb4f 200 in 1861ms (next.js: 7ms, application-code: 1854ms)
 GET /api/sponsor/deliverables?dealId=a99c3630-f219-44fa-8402-03e0397aeb4f 200 in 750ms (next.js: 6ms, application-code: 744ms)
 GET /api/sponsor/deliverables?dealId=a99c3630-f219-44fa-8402-03e0397aeb4f 200 in 403ms (next.js: 5ms, application-code: 397ms)
 GET /sponsor-dashboard 200 in 29ms (next.js: 3ms, application-code: 25ms)
 POST /api/sponsor/accounts/verify 200 in 1643ms (next.js: 5ms, application-code: 1638ms)
 GET /api/sponsor/thresholds 200 in 1509ms (next.js: 13ms, application-code: 1495ms)
 GET /api/sponsor/deliverables?dealId=547e8599-a3b8-4105-b040-56930e8c98b4 200 in 2.2s (next.js: 8ms, application-code: 2.2s)
 GET /api/sponsor/deliverables?dealId=547e8599-a3b8-4105-b040-56930e8c98b4 200 in 870ms (next.js: 5ms, application-code: 864ms)
 GET /api/sponsor/deliverables?dealId=547e8599-a3b8-4105-b040-56930e8c98b4 200 in 882ms (next.js: 6ms, application-code: 876ms)
 GET /sponsor-dashboard 200 in 1743ms (next.js: 1610ms, application-code: 133ms)
✓ Compiled in 9.1s
 GET /dashboard/sponsor 200 in 5.6s (next.js: 4.9s, application-code: 650ms)
 GET /sponsor-dashboard 200 in 586ms (next.js: 52ms, application-code: 533ms)
 GET /dashboard/sponsor 200 in 525ms (next.js: 15ms, application-code: 510ms)
 GET /sponsor-dashboard 200 in 34ms (next.js: 3ms, application-code: 31ms)
 GET /dashboard/sponsor 200 in 18ms (next.js: 3ms, application-code: 15ms)
 GET /api/sponsor/thresholds 200 in 2.7s (next.js: 434ms, application-code: 2.3s)
 GET /api/sponsor/deals 200 in 2.9s (next.js: 425ms, application-code: 2.5s)
 GET /api/sponsor/packages 200 in 3.1s (next.js: 438ms, application-code: 2.7s)
 GET /api/sponsor/deliverables?dealId=547e8599-a3b8-4105-b040-56930e8c98b4 200 in 910ms (next.js: 3ms, application-code: 907ms)
 GET /api/sponsor/deliverables?dealId=a7cb4fcd-177d-4567-8d55-b053c3067a7f 200 in 808ms (next.js: 1774µs, application-code: 806ms)
 GET /api/sponsor/deliverables?dealId=8729fe56-41e2-43ec-938e-134f249c730f 200 in 755ms (next.js: 5ms, application-code: 749ms)
 GET /api/sponsor/deliverables?dealId=f8ac7984-61dd-496d-a4ec-e91ec10a2314 200 in 870ms (next.js: 1570µs, application-code: 868ms)
 GET /api/sponsor/deliverables?dealId=a99c3630-f219-44fa-8402-03e0397aeb4f 200 in 1901ms (next.js: 2ms, application-code: 1898ms)
 GET /api/sponsor/deliverables?dealId=7de4ad9b-dbb8-4704-b7c1-a83e937009b8 200 in 1896ms (next.js: 10ms, application-code: 1887ms)
 GET /api/sponsor/deliverables?dealId=3b7bf05e-9474-4089-8644-0301fad455c9 200 in 1910ms (next.js: 2ms, application-code: 1907ms)
 GET /api/sponsor/deliverables?dealId=fff5f5f9-a4a1-4247-b4be-a968f2bca77b 200 in 1967ms (next.js: 6ms, application-code: 1961ms)
 GET /api/sponsor/deliverables?dealId=46c46bfe-02f6-492d-afb6-e1f67ea8f91b 200 in 757ms (next.js: 5ms, application-code: 752ms)
 GET /api/sponsor/deliverables?dealId=547e8599-a3b8-4105-b040-56930e8c98b4 200 in 751ms (next.js: 1462µs, application-code: 750ms)
 GET /api/sponsor/deliverables?dealId=8729fe56-41e2-43ec-938e-134f249c730f 200 in 758ms (next.js: 6ms, application-code: 752ms)
 GET /api/sponsor/deliverables?dealId=a7cb4fcd-177d-4567-8d55-b053c3067a7f 200 in 761ms (next.js: 2ms, application-code: 759ms)
 GET /api/sponsor/deliverables?dealId=f8ac7984-61dd-496d-a4ec-e91ec10a2314 200 in 777ms (next.js: 1388µs, application-code: 775ms)
 GET /api/sponsor/deliverables?dealId=a99c3630-f219-44fa-8402-03e0397aeb4f 200 in 802ms (next.js: 1663µs, application-code: 800ms)
 GET /api/sponsor/deliverables?dealId=7de4ad9b-dbb8-4704-b7c1-a83e937009b8 200 in 792ms (next.js: 5ms, application-code: 787ms)
 GET /api/sponsor/deliverables?dealId=3b7bf05e-9474-4089-8644-0301fad455c9 200 in 759ms (next.js: 1518µs, application-code: 757ms)
 GET /api/sponsor/deliverables?dealId=46c46bfe-02f6-492d-afb6-e1f67ea8f91b 200 in 753ms (next.js: 1665µs, application-code: 751ms)
 GET /api/sponsor/deliverables?dealId=fff5f5f9-a4a1-4247-b4be-a968f2bca77b 200 in 760ms (next.js: 2ms, application-code: 758ms)
 GET /sponsor-dashboard 200 in 106ms (next.js: 91ms, application-code: 16ms)
 GET /dashboard/sponsor 200 in 107ms (next.js: 52ms, application-code: 55ms)
 PATCH /api/sponsor/deals/c5a1fdd5-d597-4664-bb35-a29aa20c0947 200 in 2.1s (next.js: 28ms, application-code: 2.1s)
 POST /api/sponsor/benefits 201 in 1607ms (next.js: 5ms, application-code: 1601ms)
 GET /api/sponsor/benefits 200 in 231ms (next.js: 6ms, application-code: 225ms)
✓ Compiled in 66ms
 GET /dashboard/sponsor 200 in 90ms (next.js: 57ms, application-code: 32ms)
✓ Compiled in 52ms
⚠ Fast Refresh had to perform a full reload due to a runtime error.
 GET /dashboard/sponsor 200 in 420ms (next.js: 60ms, application-code: 360ms)
 GET /api/sponsor/benefits 200 in 4.1s (next.js: 9ms, application-code: 4.1s)
 GET /api/sponsor/thresholds 200 in 4.4s (next.js: 9ms, application-code: 4.4s)
 GET /api/sponsor/deals 200 in 4.6s (next.js: 29ms, application-code: 4.6s)
 GET /api/sponsor/packages 200 in 4.6s (next.js: 41ms, application-code: 4.6s)
 GET /api/sponsor/thresholds 200 in 226ms (next.js: 6ms, application-code: 221ms)
✓ Compiled in 50ms
 GET /api/sponsor/packages 200 in 665ms (next.js: 1613µs, application-code: 664ms)
 GET /api/sponsor/deliverables?dealId=d17bf1c0-8cbe-4978-9c0b-055b30725c32 200 in 865ms (next.js: 3ms, application-code: 862ms)
 GET /api/sponsor/deliverables?dealId=fff5f5f9-a4a1-4247-b4be-a968f2bca77b 200 in 1023ms (next.js: 1373µs, application-code: 1021ms)
 GET /api/sponsor/deliverables?dealId=7de4ad9b-dbb8-4704-b7c1-a83e937009b8 200 in 898ms (next.js: 28ms, application-code: 870ms)
 GET /api/sponsor/deliverables?dealId=f8ac7984-61dd-496d-a4ec-e91ec10a2314 200 in 884ms (next.js: 1741µs, application-code: 882ms)
 GET /api/sponsor/deliverables?dealId=a7cb4fcd-177d-4567-8d55-b053c3067a7f 200 in 876ms (next.js: 2ms, application-code: 874ms)
 GET /dashboard/sponsor 200 in 87ms (next.js: 59ms, application-code: 28ms)
 GET /api/sponsor/deliverables?dealId=3b7bf05e-9474-4089-8644-0301fad455c9 200 in 2.1s (next.js: 6ms, application-code: 2.1s)
 GET /api/sponsor/deliverables?dealId=547e8599-a3b8-4105-b040-56930e8c98b4 200 in 2.2s (next.js: 1648µs, application-code: 2.2s)
 GET /api/sponsor/deliverables?dealId=a99c3630-f219-44fa-8402-03e0397aeb4f 200 in 2.2s (next.js: 1649µs, application-code: 2.2s)
 GET /api/sponsor/deliverables?dealId=8729fe56-41e2-43ec-938e-134f249c730f 200 in 871ms (next.js: 5ms, application-code: 866ms)
 GET /api/sponsor/deliverables?dealId=46c46bfe-02f6-492d-afb6-e1f67ea8f91b 200 in 867ms (next.js: 1549µs, application-code: 865ms)
 GET /api/sponsor/deliverables?dealId=d17bf1c0-8cbe-4978-9c0b-055b30725c32 200 in 861ms (next.js: 1837µs, application-code: 859ms)
 GET /api/sponsor/deliverables?dealId=fff5f5f9-a4a1-4247-b4be-a968f2bca77b 200 in 868ms (next.js: 6ms, application-code: 862ms)
 GET /api/sponsor/deliverables?dealId=7de4ad9b-dbb8-4704-b7c1-a83e937009b8 200 in 875ms (next.js: 10ms, application-code: 865ms)
 GET /api/sponsor/deliverables?dealId=f8ac7984-61dd-496d-a4ec-e91ec10a2314 200 in 866ms (next.js: 1581µs, application-code: 864ms)
 GET /api/sponsor/deliverables?dealId=3b7bf05e-9474-4089-8644-0301fad455c9 200 in 859ms (next.js: 1568µs, application-code: 857ms)
 GET /api/sponsor/deliverables?dealId=a7cb4fcd-177d-4567-8d55-b053c3067a7f 200 in 1290ms (next.js: 1795µs, application-code: 1289ms)
 GET /api/sponsor/deliverables?dealId=547e8599-a3b8-4105-b040-56930e8c98b4 200 in 867ms (next.js: 5ms, application-code: 861ms)
 GET /api/sponsor/deliverables?dealId=a99c3630-f219-44fa-8402-03e0397aeb4f 200 in 865ms (next.js: 1435µs, application-code: 864ms)
 GET /api/sponsor/deliverables?dealId=8729fe56-41e2-43ec-938e-134f249c730f 200 in 860ms (next.js: 1279µs, application-code: 858ms)
 GET /api/sponsor/deliverables?dealId=46c46bfe-02f6-492d-afb6-e1f67ea8f91b 200 in 854ms (next.js: 1343µs, application-code: 852ms)
✓ Compiled in 70ms
 GET /dashboard/sponsor 200 in 81ms (next.js: 56ms, application-code: 25ms)
✓ Compiled in 116ms
 GET /dashboard/sponsor 200 in 89ms (next.js: 55ms, application-code: 34ms)
 POST /api/sponsor/packages 201 in 2.8s (next.js: 28ms, application-code: 2.8s)
 POST /api/sponsor/codes 201 in 1502ms (next.js: 5ms, application-code: 1496ms)
✓ Compiled in 73ms
 GET /dashboard/sponsor 200 in 91ms (next.js: 60ms, application-code: 30ms)
✓ Compiled in 40ms
 GET /dashboard/sponsor 200 in 141ms (next.js: 62ms, application-code: 79ms)
 GET /api/sponsor/thresholds 200 in 1457ms (next.js: 42ms, application-code: 1415ms)
 GET /api/sponsor/packages 200 in 1903ms (next.js: 34ms, application-code: 1870ms)
✓ Compiled in 52ms
 GET /dashboard/sponsor 200 in 92ms (next.js: 61ms, application-code: 31ms)
✓ Compiled in 86ms
 GET /dashboard/sponsor 200 in 88ms (next.js: 60ms, application-code: 28ms)
✓ Compiled in 72ms
 GET /dashboard/sponsor 200 in 88ms (next.js: 60ms, application-code: 28ms)
 GET /dashboard/sponsor 200 in 105ms (next.js: 3ms, application-code: 102ms)
 GET /api/sponsor/thresholds 200 in 4.5s (next.js: 41ms, application-code: 4.4s)
 GET /api/sponsor/benefits 200 in 4.5s (next.js: 44ms, application-code: 4.4s)
 GET /api/sponsor/thresholds 200 in 196ms (next.js: 5ms, application-code: 191ms)
 GET /api/sponsor/packages 200 in 4.8s (next.js: 37ms, application-code: 4.8s)
 GET /api/sponsor/packages 200 in 567ms (next.js: 1625µs, application-code: 565ms)
 GET /api/sponsor/deals 200 in 6.0s (next.js: 28ms, application-code: 5.9s)
 GET /api/sponsor/deliverables?dealId=d17bf1c0-8cbe-4978-9c0b-055b30725c32 200 in 754ms (next.js: 6ms, application-code: 748ms)
 GET /api/sponsor/deliverables?dealId=547e8599-a3b8-4105-b040-56930e8c98b4 200 in 755ms (next.js: 1908µs, application-code: 753ms)
 GET /api/sponsor/deliverables?dealId=7de4ad9b-dbb8-4704-b7c1-a83e937009b8 200 in 935ms (next.js: 13ms, application-code: 922ms)
 GET /api/sponsor/deliverables?dealId=f8ac7984-61dd-496d-a4ec-e91ec10a2314 200 in 752ms (next.js: 5ms, application-code: 747ms)
 GET /api/sponsor/deliverables?dealId=a7cb4fcd-177d-4567-8d55-b053c3067a7f 200 in 762ms (next.js: 1460µs, application-code: 761ms)
 GET /api/sponsor/deliverables?dealId=8729fe56-41e2-43ec-938e-134f249c730f 200 in 767ms (next.js: 1620µs, application-code: 765ms)
 GET /api/sponsor/deliverables?dealId=a99c3630-f219-44fa-8402-03e0397aeb4f 200 in 1886ms (next.js: 6ms, application-code: 1880ms)
 GET /api/sponsor/deliverables?dealId=fff5f5f9-a4a1-4247-b4be-a968f2bca77b 200 in 1900ms (next.js: 9ms, application-code: 1890ms)
 GET /api/sponsor/deliverables?dealId=3b7bf05e-9474-4089-8644-0301fad455c9 200 in 1958ms (next.js: 6ms, application-code: 1952ms)
 GET /api/sponsor/deliverables?dealId=46c46bfe-02f6-492d-afb6-e1f67ea8f91b 200 in 755ms (next.js: 5ms, application-code: 750ms)
 GET /api/sponsor/deliverables?dealId=d17bf1c0-8cbe-4978-9c0b-055b30725c32 200 in 763ms (next.js: 1906µs, application-code: 761ms)
 GET /api/sponsor/deliverables?dealId=547e8599-a3b8-4105-b040-56930e8c98b4 200 in 757ms (next.js: 1645µs, application-code: 756ms)
 GET /api/sponsor/deliverables?dealId=7de4ad9b-dbb8-4704-b7c1-a83e937009b8 200 in 761ms (next.js: 1882µs, application-code: 759ms)
 GET /api/sponsor/deliverables?dealId=f8ac7984-61dd-496d-a4ec-e91ec10a2314 200 in 756ms (next.js: 1803µs, application-code: 755ms)
 GET /api/sponsor/deliverables?dealId=a7cb4fcd-177d-4567-8d55-b053c3067a7f 200 in 791ms (next.js: 1503µs, application-code: 789ms)
 GET /api/sponsor/deliverables?dealId=8729fe56-41e2-43ec-938e-134f249c730f 200 in 757ms (next.js: 5ms, application-code: 752ms)
 GET /api/sponsor/deliverables?dealId=a99c3630-f219-44fa-8402-03e0397aeb4f 200 in 760ms (next.js: 1466µs, application-code: 759ms)
 GET /api/sponsor/deliverables?dealId=fff5f5f9-a4a1-4247-b4be-a968f2bca77b 200 in 757ms (next.js: 1541µs, application-code: 755ms)
 GET /api/sponsor/deliverables?dealId=3b7bf05e-9474-4089-8644-0301fad455c9 200 in 751ms (next.js: 2ms, application-code: 749ms)
 GET /api/sponsor/deliverables?dealId=46c46bfe-02f6-492d-afb6-e1f67ea8f91b 200 in 757ms (next.js: 1599µs, application-code: 755ms)
 PATCH /api/sponsor/deals/460ac65d-5400-4089-9bb6-cec40bc127b5 200 in 1724ms (next.js: 6ms, application-code: 1718ms)
 POST /api/sponsor/accounts 201 in 638ms (next.js: 5ms, application-code: 633ms)
 GET /api/sponsor/deliverables?dealId=460ac65d-5400-4089-9bb6-cec40bc127b5 200 in 769ms (next.js: 6ms, application-code: 763ms)
 GET /api/sponsor/deliverables?dealId=460ac65d-5400-4089-9bb6-cec40bc127b5 200 in 768ms (next.js: 6ms, application-code: 762ms)
